Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
20.0002777777778,UC.566,CV_1701T,75.OnEntered,[Begin],Process 'OnEntered' initiated.
20.0002777777778,UC.566,CV_1701T,75.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.566' to location type 'OutboundLink' using flow regulator 'CV_1701T.FlowRegulator'.
20.0002777777778,UC.566,CV_1701T,75.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.567' initiating transfer from '[FreeSpace] Model' into node 'FlowNode2'.
20.0002777777778,UC.567,FlowNode2,70.OnEntered,[Begin],Process 'OnEntered' initiated.
20.0002777777778,UC.567,FlowNode2,70.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.567' to location type 'OutboundLink' using flow regulator 'FlowNode2.FlowRegulator'.
20.0002777777778,UC.567,FlowNode2,70.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.568' initiating transfer from '[FreeSpace] Model' into node 'CV_1705H'.
20.0002777777778,UC.568,CV_1705H,63.OnEntered,[Begin],Process 'OnEntered' initiated.
20.0002777777778,UC.568,CV_1705H,63.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.568' to location type 'OutboundLink' using flow regulator 'CV_1705H.FlowRegulator'.
20.0002777777778,UC.568,CV_1705H,63.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.569' initiating transfer from '[FreeSpace] Model' into node 'CV_1705T'.
20.0002777777778,UC.569,CV_1705T,69.OnEntered,[Begin],Process 'OnEntered' initiated.
20.0002777777778,UC.569,CV_1705T,69.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.569' to location type 'OutboundLink' using flow regulator 'CV_1705T.FlowRegulator'.
20.0002777777778,UC.569,CV_1705T,69.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.570' initiating transfer from '[FreeSpace] Model' into node 'CV_3703H'.
20.0002777777778,UC.570,CV_3703H,79.OnEntered,[Begin],Process 'OnEntered' initiated.
20.0002777777778,UC.570,CV_3703H,79.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.570' to location type 'OutboundLink' using flow regulator 'CV_3703H.FlowRegulator'.
20.0002777777778,UC.570,CV_3703H,79.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.571' initiating transfer from '[FreeSpace] Model' into node 'CV_3703T'.
20.0002777777778,UC.571,CV_3703T,42.OnEntered,[Begin],Process 'OnEntered' initiated.
20.0002777777778,UC.571,CV_3703T,42.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.571' to location type 'OutboundLink' using flow regulator 'CV_3703T.FlowRegulator'.
20.0002777777778,UC.571,CV_3703T,42.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.572' initiating transfer from '[FreeSpace] Model' into node 'Input@Stockpile1'.
20.0002777777778,UC.572,Input@Stockpile1,91.OnEnteredToAssociatedObject,[Begin],Process 'OnEnteredToAssociatedObject' initiated.
20.0002777777778,UC.572,Input@Stockpile1,91.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'UC.572' initiating transfer from '[Node] Input@Stockpile1' into object 'Stockpile1'.
20.0002777777778,UC.572,Input@Stockpile1,91.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Adding request to transfer flow from entity 'UC.572' to location type 'Container' using flow regulator 'Input@Stockpile1.FlowRegulator'.
20.5002777777778,LACGenServer,LACGenServer,57.OnCapacityChanged,[Begin],Process 'OnCapacityChanged' initiated.
20.5002777777778,LACGenServer,LACGenServer,57.OnCapacityChanged,[Assign] ProcessingCapacity,Assigning state variable 'LACGenServer.Processing.CurrentCapacity' the value '1' .
20.5002777777778,LACGenServer,LACGenServer,57.OnCapacityChanged,[Decide] IfOnShift,Token branching on condition '(Capacity.Previous==0)&&(Capacity>0)'.
20.5002777777778,LACGenServer,LACGenServer,57.OnCapacityChanged,[Decide] IfOnShift,Token sent to 'True' exit.
20.5002777777778,LACGenServer,LACGenServer,57.OnCapacityChanged,[Resume] Processing,Resuming process 'LACGenServer.OnEnteredProcessing'.
20.5002777777778,--,--,--,--,The number of suspensions applied to process 'LACGenServer.OnEnteredProcessing' is now '0'.
20.5002777777778,LACGenServer,LACGenServer,57.OnCapacityChanged,[Execute] OnShift_AddOnProcess,Executing process 'LACGenServer_OnShift'.
20.5002777777778,LACGenServer,Model,81.LACGenServer_OnShift,[Begin],Process 'LACGenServer_OnShift' initiated.
20.5002777777778,LACGenServer,Model,81.LACGenServer_OnShift,[Assign] FlowOn,Assigning state variable 'Output@LAC_Input.FlowRegulator.Enabled' the value '1' .
20.5002777777778,LAC.288,Output@LAC_Input,10.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'LAC.573' initiating transfer from '[FreeSpace] Model' into node 'LCV_9001H'.
20.5002777777778,LAC.573,LCV_9001H,82.OnEntered,[Begin],Process 'OnEntered' initiated.
20.5002777777778,LAC.573,LCV_9001H,82.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'LAC.573' to location type 'OutboundLink' using flow regulator 'LCV_9001H.FlowRegulator'.
20.5002777777778,LAC.288,Output@LAC_Input,10.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'LAC.574' initiating transfer from '[FreeSpace] Model' into node 'LCV_9002H'.
20.5002777777778,LAC.574,LCV_9002H,72.OnEntered,[Begin],Process 'OnEntered' initiated.
20.5002777777778,LAC.574,LCV_9002H,72.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'LAC.574' to location type 'OutboundLink' using flow regulator 'LCV_9002H.FlowRegulator'.
20.5002777777778,LACGenServer,Model,81.LACGenServer_OnShift,[End],Process 'LACGenServer_OnShift' ended.
20.5002777777778,LACGenServer,LACGenServer,57.OnCapacityChanged,[End],Process 'OnCapacityChanged' ended.
20.5002777777778,HAC1GenServer,HAC1GenServer,57.OnCapacityChanged,[Begin],Process 'OnCapacityChanged' initiated.
20.5002777777778,HAC1GenServer,HAC1GenServer,57.OnCapacityChanged,[Assign] ProcessingCapacity,Assigning state variable 'HAC1GenServer.Processing.CurrentCapacity' the value '1' .
20.5002777777778,HAC1GenServer,HAC1GenServer,57.OnCapacityChanged,[Decide] IfOnShift,Token branching on condition '(Capacity.Previous==0)&&(Capacity>0)'.
20.5002777777778,HAC1GenServer,HAC1GenServer,57.OnCapacityChanged,[Decide] IfOnShift,Token sent to 'True' exit.
20.5002777777778,HAC1GenServer,HAC1GenServer,57.OnCapacityChanged,[Resume] Processing,Resuming process 'HAC1GenServer.OnEnteredProcessing'.
20.5002777777778,--,--,--,--,The number of suspensions applied to process 'HAC1GenServer.OnEnteredProcessing' is now '0'.
20.5002777777778,HAC1GenServer,HAC1GenServer,57.OnCapacityChanged,[Execute] OnShift_AddOnProcess,Executing process 'HAC1GenServer_OnShift'.
20.5002777777778,HAC1GenServer,Model,81.HAC1GenServer_OnShift,[Begin],Process 'HAC1GenServer_OnShift' initiated.
20.5002777777778,HAC1GenServer,Model,81.HAC1GenServer_OnShift,[Assign] FlowOn,Assigning state variable 'Output@HAC1_Input.FlowRegulator.Enabled' the value '1' .
20.5002777777778,HAC.287,Output@HAC1_Input,0.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'HAC.575' initiating transfer from '[FreeSpace] Model' into node 'HCV_9001H'.
20.5002777777778,HAC.575,HCV_9001H,67.OnEntered,[Begin],Process 'OnEntered' initiated.
20.5002777777778,HAC.575,HCV_9001H,67.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'HAC.575' to location type 'OutboundLink' using flow regulator 'HCV_9001H.FlowRegulator'.
20.5002777777778,HAC1GenServer,Model,81.HAC1GenServer_OnShift,[End],Process 'HAC1GenServer_OnShift' ended.
20.5002777777778,HAC1GenServer,HAC1GenServer,57.OnCapacityChanged,[End],Process 'OnCapacityChanged' ended.
20.5002777777778,HAC2GenServer,HAC2GenServer,57.OnCapacityChanged,[Begin],Process 'OnCapacityChanged' initiated.
20.5002777777778,HAC2GenServer,HAC2GenServer,57.OnCapacityChanged,[Assign] ProcessingCapacity,Assigning state variable 'HAC2GenServer.Processing.CurrentCapacity' the value '1' .
20.5002777777778,HAC2GenServer,HAC2GenServer,57.OnCapacityChanged,[Decide] IfOnShift,Token branching on condition '(Capacity.Previous==0)&&(Capacity>0)'.
20.5002777777778,HAC2GenServer,HAC2GenServer,57.OnCapacityChanged,[Decide] IfOnShift,Token sent to 'True' exit.
20.5002777777778,HAC2GenServer,HAC2GenServer,57.OnCapacityChanged,[Resume] Processing,Resuming process 'HAC2GenServer.OnEnteredProcessing'.
20.5002777777778,--,--,--,--,The number of suspensions applied to process 'HAC2GenServer.OnEnteredProcessing' is now '0'.
20.5002777777778,HAC2GenServer,HAC2GenServer,57.OnCapacityChanged,[Execute] OnShift_AddOnProcess,Executing process 'HAC2GenServer_OnShift'.
20.5002777777778,HAC2GenServer,Model,81.HAC2GenServer_OnShift,[Begin],Process 'HAC2GenServer_OnShift' initiated.
20.5002777777778,HAC2GenServer,Model,81.HAC2GenServer_OnShift,[Assign] FlowOn,Assigning state variable 'Output@HAC2_Input.FlowRegulator.Enabled' the value '1' .
20.5002777777778,LAC.293,Output@HAC2_Input,15.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'LAC.576' initiating transfer from '[FreeSpace] Model' into node 'Input@Optional_ROMPAD'.
20.5002777777778,LAC.576,Input@Optional_ROMPAD,54.OnEnteredToAssociatedObject,[Begin],Process 'OnEnteredToAssociatedObject' initiated.
20.5002777777778,LAC.576,Input@Optional_ROMPAD,54.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'LAC.576' initiating transfer from '[Node] Input@Optional_ROMPAD' into object 'Optional_ROMPAD'.
20.5002777777778,LAC.576,Input@Optional_ROMPAD,54.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Adding request to transfer flow from entity 'LAC.576' to location type 'Container' using flow regulator 'Input@Optional_ROMPAD.FlowRegulator'.
20.5002777777778,HAC2GenServer,Model,81.HAC2GenServer_OnShift,[End],Process 'HAC2GenServer_OnShift' ended.
20.5002777777778,HAC2GenServer,HAC2GenServer,57.OnCapacityChanged,[End],Process 'OnCapacityChanged' ended.
20.5002777777778,LAC.573,LCV_9001H,82.OnEntered,[Transfer] ToOutboundLink,Entity 'LAC.577' initiating transfer from '[FreeSpace] Model' into node 'FlowNode4_1'.
20.5002777777778,LAC.577,FlowNode4_1,57.OnEntered,[Begin],Process 'OnEntered' initiated.
20.5002777777778,LAC.577,FlowNode4_1,57.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'LAC.577' to location type 'OutboundLink' using flow regulator 'FlowNode4_1.FlowRegulator'.
20.5002777777778,HAC.575,HCV_9001H,67.OnEntered,[Transfer] ToOutboundLink,Entity 'HAC.578' initiating transfer from '[FreeSpace] Model' into node 'FlowNode1'.
20.5002777777778,HAC.578,FlowNode1,81.OnEntered,[Begin],Process 'OnEntered' initiated.
20.5002777777778,HAC.578,FlowNode1,81.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'HAC.578' to location type 'OutboundLink' using flow regulator 'FlowNode1.FlowRegulator'.
20.5002777777778,LAC.576,Input@Optional_ROMPAD,54.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'LAC.579' initiating transfer from '[FreeSpace] Model' into container location 'Optional_ROMPAD.FlowContainer'.
20.5002777777778,LAC.579,Optional_ROMPAD,40.OnEnteredFlowContainer,[Begin],Process 'OnEnteredFlowContainer' initiated.
20.5002777777778,LAC.579,Optional_ROMPAD,40.OnEnteredFlowContainer,[Transfer] ToOutputNode,Entity 'LAC.579' initiating transfer from '[Container] Optional_ROMPAD.FlowContainer' into node 'Output@Optional_ROMPAD'.
20.5002777777778,LAC.579,Output@Optional_ROMPAD,92.OnEnteredFromAssociatedObject,[Begin],Process 'OnEnteredFromAssociatedObject' initiated.
20.5002777777778,LAC.579,Output@Optional_ROMPAD,92.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'LAC.579' to location type 'OutboundLink' using flow regulator 'Output@Optional_ROMPAD.FlowRegulator'.
20.5002777777778,--,--,--,--,Firing event 'Optional_ROMPAD.WeightLevelRisingAboveLowMark.Event'.
20.5002777777778,--,--,--,--,Firing event 'Optional_ROMPAD.WeightLevelRisingAboveMidMark.Event'.
20.5002777777778,--,--,--,--,Firing event 'Optional_ROMPAD.WeightLevelRisingAboveHighMark.Event'.
20.5002777777778,--,--,--,--,Firing event 'LAC_Feeder.WeightLevelRisingAboveMidMark.Event'.
20.5002777777778,HAC.578,FlowNode1,81.OnEntered,[Transfer] ToOutboundLink,Entity 'HAC.580' initiating transfer from '[FreeSpace] Model' into node 'FlowNode4'.
20.5002777777778,HAC.580,FlowNode4,58.OnEntered,[Begin],Process 'OnEntered' initiated.
20.5002777777778,HAC.580,FlowNode4,58.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'HAC.580' to location type 'OutboundLink' using flow regulator 'FlowNode4.FlowRegulator'.
20.5002777777778,LAC.579,Output@Optional_ROMPAD,92.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'LAC.581' initiating transfer from '[FreeSpace] Model' into node 'FlowNode4_1'.
20.5002777777778,LAC.581,FlowNode4_1,61.OnEntered,[Begin],Process 'OnEntered' initiated.
20.5002777777778,LAC.581,FlowNode4_1,61.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'LAC.581' to location type 'OutboundLink' using flow regulator 'FlowNode4_1.FlowRegulator'.
20.5002777777778,LAC.579,Output@Optional_ROMPAD,92.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'LAC.582' initiating transfer from '[FreeSpace] Model' into node 'FlowNode4'.
20.5002777777778,LAC.582,FlowNode4,90.OnEntered,[Begin],Process 'OnEntered' initiated.
20.5002777777778,LAC.582,FlowNode4,90.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'LAC.582' to location type 'OutboundLink' using flow regulator 'FlowNode4.FlowRegulator'.
20.5002777777778,HAC.580,FlowNode4,58.OnEntered,[Transfer] ToOutboundLink,Entity 'HAC.583' initiating transfer from '[FreeSpace] Model' into node 'Input@HAC_Feeder'.
20.5002777777778,HAC.583,Input@HAC_Feeder,64.OnEnteredToAssociatedObject,[Begin],Process 'OnEnteredToAssociatedObject' initiated.
20.5002777777778,HAC.583,Input@HAC_Feeder,64.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'HAC.583' initiating transfer from '[Node] Input@HAC_Feeder' into object 'HAC_Feeder'.
20.5002777777778,HAC.583,Input@HAC_Feeder,64.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Adding request to transfer flow from entity 'HAC.583' to location type 'Container' using flow regulator 'Input@HAC_Feeder.FlowRegulator'.
20.5002777777778,HAC.583,Input@HAC_Feeder,64.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'HAC.584' initiating transfer from '[FreeSpace] Model' into container location 'HAC_Feeder.FlowContainer'.
20.5002777777778,HAC.584,HAC_Feeder,88.OnEnteredFlowContainer,[Begin],Process 'OnEnteredFlowContainer' initiated.
20.5002777777778,HAC.584,HAC_Feeder,88.OnEnteredFlowContainer,[Transfer] ToOutputNode,Entity 'HAC.584' initiating transfer from '[Container] HAC_Feeder.FlowContainer' into node 'Output@HAC_Feeder'.
20.5002777777778,HAC.584,Output@HAC_Feeder,89.OnEnteredFromAssociatedObject,[Begin],Process 'OnEnteredFromAssociatedObject' initiated.
20.5002777777778,HAC.584,Output@HAC_Feeder,89.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'HAC.584' to location type 'OutboundLink' using flow regulator 'Output@HAC_Feeder.FlowRegulator'.
20.5002777777778,--,--,--,--,Firing event 'HAC_Feeder.WeightLevelRisingAboveLowMark.Event'.
20.5002777777778,--,--,--,--,Firing event 'HAC_Feeder.WeightLevelRisingAboveHighMark.Event'.
20.5002777777778,HAC.584,Output@HAC_Feeder,89.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'HAC.585' initiating transfer from '[FreeSpace] Model' into node 'CV_1301H'.
20.5002777777778,HAC.585,CV_1301H,43.OnEntered,[Begin],Process 'OnEntered' initiated.
20.5002777777778,HAC.585,CV_1301H,43.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'HAC.585' to location type 'OutboundLink' using flow regulator 'CV_1301H.FlowRegulator'.
20.5002777777778,HAC.585,CV_1301H,43.OnEntered,[Transfer] ToOutboundLink,Entity 'HAC.586' initiating transfer from '[FreeSpace] Model' into node 'CV_1301T'.
20.5002777777778,HAC.586,CV_1301T,87.OnEntered,[Begin],Process 'OnEntered' initiated.
20.5002777777778,HAC.586,CV_1301T,87.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'HAC.586' to location type 'OutboundLink' using flow regulator 'CV_1301T.FlowRegulator'.
20.5002777777778,HAC.586,CV_1301T,87.OnEntered,[Transfer] ToOutboundLink,Entity 'HAC.587' initiating transfer from '[FreeSpace] Model' into node 'CV_2301H'.
20.5002777777778,HAC.587,CV_2301H,49.OnEntered,[Begin],Process 'OnEntered' initiated.
20.5002777777778,HAC.587,CV_2301H,49.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'HAC.587' to location type 'OutboundLink' using flow regulator 'CV_2301H.FlowRegulator'.
20.5002777777778,HAC.587,CV_2301H,49.OnEntered,[Transfer] ToOutboundLink,Entity 'HAC.588' initiating transfer from '[FreeSpace] Model' into node 'CV_2301T'.
20.5002777777778,HAC.588,CV_2301T,50.OnEntered,[Begin],Process 'OnEntered' initiated.
20.5002777777778,HAC.588,CV_2301T,50.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'HAC.588' to location type 'OutboundLink' using flow regulator 'CV_2301T.FlowRegulator'.
20.5002777777778,HAC.588,CV_2301T,50.OnEntered,[Transfer] ToOutboundLink,Entity 'HAC.589' initiating transfer from '[FreeSpace] Model' into node 'HAC_Washing'.
20.5002777777778,HAC.589,HAC_Washing,62.OnEntered,[Begin],Process 'OnEntered' initiated.
20.5002777777778,HAC.589,HAC_Washing,62.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'HAC.589' to location type 'OutboundLink' using flow regulator 'HAC_Washing.FlowRegulator'.
20.5002777777778,HAC.589,HAC_Washing,62.OnEntered,[Transfer] ToOutboundLink,Entity 'HAC.590' initiating transfer from '[FreeSpace] Model' into node 'CV_3301H'.
20.5002777777778,HAC.590,CV_3301H,46.OnEntered,[Begin],Process 'OnEntered' initiated.
20.5002777777778,HAC.590,CV_3301H,46.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'HAC.590' to location type 'OutboundLink' using flow regulator 'CV_3301H.FlowRegulator'.
20.5002777777778,HAC.590,CV_3301H,46.OnEntered,[Transfer] ToOutboundLink,Entity 'Washed.591' initiating transfer from '[FreeSpace] Model' into node 'CV_3301T'.
20.5002777777778,Washed.591,CV_3301T,32.OnEntered,[Begin],Process 'OnEntered' initiated.
20.5002777777778,Washed.591,CV_3301T,32.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'Washed.591' to location type 'OutboundLink' using flow regulator 'CV_3301T.FlowRegulator'.
20.5002777777778,Washed.591,CV_3301T,32.OnEntered,[Transfer] ToOutboundLink,Entity 'Washed.592' initiating transfer from '[FreeSpace] Model' into node 'FlowNode8'.
20.5002777777778,Washed.592,FlowNode8,53.OnEntered,[Begin],Process 'OnEntered' initiated.
20.5002777777778,Washed.592,FlowNode8,53.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'Washed.592' to location type 'OutboundLink' using flow regulator 'FlowNode8.FlowRegulator'.
